date,competition,season,stage,team,confederation,opponent,home_away,goals_for,goals_against,result,shots,shots_on_target,shots_off_target,possession_pct,corners,fouls,yellow_cards,red_cards,saves,offsides,passes,pass_accuracy_pct,xg,venue,referee,neutral,qualified_wc2026,elo_pre,opp_elo_pre,elo_win_prob,elo_post,elo_change
2026-06-09,Friendly,2026,Tournament/Friendly,Senegal,CAF,Saudi Arabia,neutral,0,0,D,,,,,,,,,,,,,,"San Antonio, United States",,True,True,1918.6,1686.4,0.792,1912.8,-5.8
2022-03-25,Friendly,2022,Tournament/Friendly,South Africa,CAF,Guinea,neutral,0,0,D,,,,,,,,,,,,,,"Kortrijk, Belgium",,True,True,1652.7,1497.0,0.7102,1648.5,-4.2
2022-03-29,Friendly,2022,Tournament/Friendly,South Africa,CAF,France,away,0,5,L,,,,,,,,,,,,,,"Villeneuve-d'Ascq, France",,False,True,1648.5,2151.8,0.0301,1647.3,-1.2
2022-06-09,African Cup of Nations qualification,2022,Qualification,South Africa,CAF,Morocco,away,1,2,L,,,,,,,,,,,,,,"Rabat, Morocco",,False,True,1647.3,1824.3,0.1688,1640.6,-6.8
2022-07-13,COSAFA Cup,2022,Tournament/Friendly,South Africa,CAF,Mozambique,home,0,0,D,,,,,,,,,,,,,,"KwaMashu, South Africa",,False,True,1640.6,1434.1,0.8537,1630.0,-10.6
2022-07-15,COSAFA Cup,2022,Tournament/Friendly,South Africa,CAF,Madagascar,home,2,1,W,,,,,,,,,,,,,,"Clermont, South Africa",,False,True,1630.0,1404.9,0.8666,1634.0,4.0
2022-07-17,COSAFA Cup,2022,Tournament/Friendly,South Africa,CAF,Botswana,home,2,1,W,,,,,,,,,,,,,,"Clermont, South Africa",,False,True,1634.0,1466.4,0.8235,1639.3,5.3
2022-09-24,Friendly,2022,Tournament/Friendly,South Africa,CAF,Sierra Leone,home,4,0,W,,,,,,,,,,,,,,"Johannesburg, South Africa",,False,True,1639.3,1489.1,0.8084,1646.4,7.2
2022-09-27,Friendly,2022,Tournament/Friendly,South Africa,CAF,Botswana,home,1,0,W,,,,,,,,,,,,,,"Johannesburg, South Africa",,False,True,1646.4,1461.1,0.8378,1649.7,3.2
2022-11-17,Friendly,2022,Tournament/Friendly,South Africa,CAF,Mozambique,home,2,1,W,,,,,,,,,,,,,,"Mbombela, South Africa",,False,True,1649.7,1444.1,0.8531,1652.6,2.9
2022-11-20,Friendly,2022,Tournament/Friendly,South Africa,CAF,Angola,home,1,1,D,,,,,,,,,,,,,,"Mbombela, South Africa",,False,True,1652.6,1506.7,0.8047,1646.5,-6.1
2023-03-24,African Cup of Nations qualification,2023,Qualification,South Africa,CAF,Liberia,home,2,2,D,,,,,,,,,,,,,,"Johannesburg, South Africa",,False,True,1646.5,1408.8,0.8748,1631.5,-15.0
2023-03-28,African Cup of Nations qualification,2023,Qualification,South Africa,CAF,Liberia,away,2,1,W,,,,,,,,,,,,,,"Monrovia, Liberia",,False,True,1631.5,1423.8,0.6503,1645.5,14.0
2023-06-17,African Cup of Nations qualification,2023,Qualification,South Africa,CAF,Morocco,home,2,1,W,,,,,,,,,,,,,,"Johannesburg, South Africa",,False,True,1645.5,1949.7,0.2359,1676.1,30.6
2023-07-05,COSAFA Cup,2023,Tournament/Friendly,South Africa,CAF,Namibia,home,1,1,D,,,,,,,,,,,,,,"Durban, South Africa",,False,True,1676.1,1522.8,0.8112,1666.8,-9.3
2023-07-08,COSAFA Cup,2023,Tournament/Friendly,South Africa,CAF,Botswana,home,2,1,W,,,,,,,,,,,,,,"Durban, South Africa",,False,True,1666.8,1445.9,0.8638,1670.8,4.1
2023-07-11,COSAFA Cup,2023,Tournament/Friendly,South Africa,CAF,Eswatini,home,2,1,W,,,,,,,,,,,,,,"KwaMashu, South Africa",,False,True,1670.8,1379.1,0.9051,1673.7,2.8
2023-07-14,COSAFA Cup,2023,Tournament/Friendly,South Africa,CAF,Zambia,home,1,2,L,,,,,,,,,,,,,,"Durban, South Africa",,False,True,1673.7,1613.7,0.7152,1652.2,-21.5
2023-07-16,COSAFA Cup,2023,Tournament/Friendly,South Africa,CAF,Malawi,home,0,0,D,,,,,,,,,,,,,,"Durban, South Africa",,False,True,1652.2,1447.3,0.8526,1641.7,-10.6
2023-09-09,Friendly,2023,Tournament/Friendly,South Africa,CAF,Namibia,home,0,0,D,,,,,,,,,,,,,,"Johannesburg, South Africa",,False,True,1641.7,1507.3,0.794,1635.8,-5.9
2023-09-12,Friendly,2023,Tournament/Friendly,South Africa,CAF,DR Congo,home,1,0,W,,,,,,,,,,,,,,"Johannesburg, South Africa",,False,True,1635.8,1639.0,0.6357,1643.1,7.3
2023-10-13,Friendly,2023,Tournament/Friendly,South Africa,CAF,Eswatini,home,0,0,D,,,,,,,,,,,,,,"Johannesburg, South Africa",,False,True,1643.1,1390.3,0.884,1635.4,-7.7
2023-10-17,Friendly,2023,Tournament/Friendly,South Africa,CAF,Ivory Coast,away,1,1,D,,,,,,,,,,,,,,"Abidjan, Ivory Coast",,False,True,1635.4,1745.4,0.2299,1640.8,5.4
2023-11-18,FIFA World Cup qualification,2023,Qualification,South Africa,CAF,Benin,home,2,1,W,,,,,,,,,,,,,,"Durban, South Africa",,False,True,1640.8,1474.0,0.8229,1647.9,7.1
2023-11-21,FIFA World Cup qualification,2023,Qualification,South Africa,CAF,Rwanda,away,0,2,L,,,,,,,,,,,,,,"Butare, Rwanda",,False,True,1647.9,1389.0,0.7139,1605.0,-42.8
2024-01-10,Friendly,2024,Tournament/Friendly,South Africa,CAF,Lesotho,home,0,0,D,,,,,,,,,,,,,,"Pretoria, South Africa",,False,True,1605.0,1337.9,0.8922,1597.2,-7.8
2024-01-16,African Cup of Nations,2024,Tournament/Friendly,South Africa,CAF,Mali,neutral,0,2,L,,,,,,,,,,,,,,"Korhogo, Ivory Coast",,True,True,1597.2,1740.7,0.3045,1574.4,-22.8
2024-01-21,African Cup of Nations,2024,Tournament/Friendly,South Africa,CAF,Namibia,neutral,4,0,W,,,,,,,,,,,,,,"Korhogo, Ivory Coast",,True,True,1574.4,1617.5,0.4383,1627.0,52.7
2024-01-24,African Cup of Nations,2024,Tournament/Friendly,South Africa,CAF,Tunisia,neutral,0,0,D,,,,,,,,,,,,,,"Korhogo, Ivory Coast",,True,True,1627.0,1788.5,0.283,1637.9,10.8
2024-01-30,African Cup of Nations,2024,Tournament/Friendly,South Africa,CAF,Morocco,neutral,2,0,W,,,,,,,,,,,,,,"San-Pédro, Ivory Coast",,True,True,1637.9,1925.0,0.1607,1700.8,62.9
2024-02-03,African Cup of Nations,2024,Tournament/Friendly,South Africa,CAF,Cape Verde,neutral,0,0,D,,,,,,,,,,,,,,"Yamoussoukro, Ivory Coast",,True,True,1700.8,1670.7,0.5433,1698.7,-2.2
2024-02-07,African Cup of Nations,2024,Tournament/Friendly,South Africa,CAF,Nigeria,neutral,1,1,D,,,,,,,,,,,,,,"Bouaké, Ivory Coast",,True,True,1698.7,1762.3,0.4094,1703.2,4.5
2024-02-10,African Cup of Nations,2024,Tournament/Friendly,South Africa,CAF,DR Congo,neutral,0,0,D,,,,,,,,,,,,,,"Abidjan, Ivory Coast",,True,True,1703.2,1640.5,0.5893,1698.7,-4.5
2024-03-21,FIFA Series,2024,Tournament/Friendly,South Africa,CAF,Andorra,neutral,1,1,D,,,,,,,,,,,,,,"Annaba, Algeria",,True,True,1698.7,1160.5,0.9568,1689.6,-9.1
2024-03-26,FIFA Series,2024,Tournament/Friendly,South Africa,CAF,Algeria,away,3,3,D,,,,,,,,,,,,,,"Algiers, Algeria",,False,True,1689.6,1777.0,0.2537,1694.5,4.9
2024-06-07,FIFA World Cup qualification,2024,Qualification,South Africa,CAF,Nigeria,away,1,1,D,,,,,,,,,,,,,,"Uyo, Nigeria",,False,True,1694.5,1742.8,0.2986,1702.6,8.1
2024-06-11,FIFA World Cup qualification,2024,Qualification,South Africa,CAF,Zimbabwe,home,3,1,W,,,,,,,,,,,,,,"Bloemfontein, South Africa",,False,True,1702.6,1417.0,0.902,1708.4,5.9
2024-09-06,African Cup of Nations qualification,2024,Qualification,South Africa,CAF,Uganda,home,2,2,D,,,,,,,,,,,,,,"Johannesburg, South Africa",,False,True,1708.4,1477.2,0.8707,1693.6,-14.8
2024-09-10,African Cup of Nations qualification,2024,Qualification,South Africa,CAF,South Sudan,away,3,2,W,,,,,,,,,,,,,,"Juba, South Sudan",,False,True,1693.6,1262.5,0.8706,1698.8,5.2
2024-10-11,African Cup of Nations qualification,2024,Qualification,South Africa,CAF,Congo,home,5,0,W,,,,,,,,,,,,,,"Gqeberha, South Africa",,False,True,1698.8,1382.2,0.9167,1705.5,6.7
2024-10-15,African Cup of Nations qualification,2024,Qualification,South Africa,CAF,Congo,away,1,1,D,,,,,,,,,,,,,,"Brazzaville, Congo",,False,True,1705.5,1375.5,0.7898,1693.9,-11.6
2024-11-15,African Cup of Nations qualification,2024,Qualification,South Africa,CAF,Uganda,away,2,0,W,,,,,,,,,,,,,,"Kampala, Uganda",,False,True,1693.9,1522.9,0.6007,1717.8,24.0
2024-11-19,African Cup of Nations qualification,2024,Qualification,South Africa,CAF,South Sudan,home,3,0,W,,,,,,,,,,,,,,"Cape Town, South Africa",,False,True,1717.8,1263.8,0.9604,1720.6,2.8
2025-03-21,FIFA World Cup qualification,2025,Qualification,South Africa,CAF,Lesotho,home,0,3,L,,,,,,,,,,,,,,"Polokwane, South Africa",,False,True,1720.6,1371.5,0.9299,1655.5,-65.1
2025-03-25,FIFA World Cup qualification,2025,Qualification,South Africa,CAF,Benin,neutral,2,0,W,,,,,,,,,,,,,,"Abidjan, Ivory Coast",,True,True,1655.5,1540.3,0.66,1675.9,20.4
2025-06-06,Friendly,2025,Tournament/Friendly,South Africa,CAF,Tanzania,home,0,0,D,,,,,,,,,,,,,,"Polokwane, South Africa",,False,True,1675.9,1478.4,0.8472,1669.0,-6.9
2025-06-10,Friendly,2025,Tournament/Friendly,South Africa,CAF,Mozambique,home,2,0,W,,,,,,,,,,,,,,"Polokwane, South Africa",,False,True,1669.0,1564.3,0.7646,1676.0,7.1
2025-09-05,FIFA World Cup qualification,2025,Qualification,South Africa,CAF,Lesotho,home,3,0,W,,,,,,,,,,,,,,"Bloemfontein, South Africa",,False,True,1676.0,1442.2,0.8723,1685.0,8.9
2025-09-09,FIFA World Cup qualification,2025,Qualification,South Africa,CAF,Nigeria,home,1,1,D,,,,,,,,,,,,,,"Bloemfontein, South Africa",,False,True,1685.0,1694.4,0.6275,1679.9,-5.1
2025-10-10,FIFA World Cup qualification,2025,Qualification,South Africa,CAF,Zimbabwe,home,0,0,D,,,,,,,,,,,,,,"Durban, South Africa",,False,True,1679.9,1446.9,0.8718,1665.0,-14.9
2025-10-14,FIFA World Cup qualification,2025,Qualification,South Africa,CAF,Rwanda,home,3,0,W,,,,,,,,,,,,,,"Mbombela, South Africa",,False,True,1665.0,1427.0,0.875,1673.7,8.8
2025-11-15,Friendly,2025,Tournament/Friendly,South Africa,CAF,Zambia,home,3,1,W,,,,,,,,,,,,,,"Gqeberha, South Africa",,False,True,1673.7,1563.3,0.7706,1680.6,6.9
2025-12-22,African Cup of Nations,2025,Tournament/Friendly,South Africa,CAF,Angola,neutral,2,1,W,,,,,,,,,,,,,,"Marrakesh, Morocco",,True,True,1680.6,1601.5,0.6119,1700.0,19.4
2025-12-26,African Cup of Nations,2025,Tournament/Friendly,South Africa,CAF,Egypt,neutral,0,1,L,,,,,,,,,,,,,,"Agadir, Morocco",,True,True,1700.0,1726.5,0.462,1676.9,-23.1
2025-12-29,African Cup of Nations,2025,Tournament/Friendly,South Africa,CAF,Zimbabwe,neutral,3,2,W,,,,,,,,,,,,,,"Marrakesh, Morocco",,True,True,1676.9,1452.7,0.7843,1687.7,10.8
2026-01-04,African Cup of Nations,2026,Tournament/Friendly,South Africa,CAF,Cameroon,neutral,1,2,L,,,,,,,,,,,,,,"Rabat, Morocco",,True,True,1687.7,1701.0,0.4809,1663.7,-24.0
2026-03-27,Friendly,2026,Tournament/Friendly,South Africa,CAF,Panama,home,1,1,D,,,,,,,,,,,,,,"Durban, South Africa",,False,True,1663.7,1858.9,0.3662,1666.3,2.7
2026-03-31,Friendly,2026,Tournament/Friendly,South Africa,CAF,Panama,home,1,2,L,,,,,,,,,,,,,,"Cape Town, South Africa",,False,True,1666.3,1856.3,0.3734,1658.9,-7.5
2026-05-29,Friendly,2026,Tournament/Friendly,South Africa,CAF,Nicaragua,home,0,0,D,,,,,,,,,,,,,,"Johannesburg, South Africa",,False,True,1658.9,1499.5,0.8165,1652.5,-6.3
2026-06-06,Friendly,2026,Tournament/Friendly,South Africa,CAF,Jamaica,neutral,1,0,W,,,,,,,,,,,,,,"Pachuca, Mexico",,True,True,1652.5,1669.7,0.4753,1663.0,10.5
2022-01-15,Friendly,2022,Tournament/Friendly,South Korea,AFC,Iceland,neutral,5,1,W,,,,,,,,,,,,,,"Antalya, Turkey",,True,True,1879.9,1600.8,0.8329,1886.2,6.3
2022-01-20,Friendly,2022,Tournament/Friendly,South Korea,AFC,Moldova,neutral,4,0,W,,,,,,,,,,,,,,"Antalya, Turkey",,True,True,1886.2,1230.5,0.9776,1887.0,0.8
2022-01-27,FIFA World Cup qualification,2022,Qualification,South Korea,AFC,Lebanon,away,1,0,W,,,,,,,,,,,,,,"Sidon, Lebanon",,False,True,1887.0,1508.0,0.8329,1893.7,6.7
2022-02-01,FIFA World Cup qualification,2022,Qualification,South Korea,AFC,Syria,neutral,2,0,W,,,,,,,,,,,,,,"Dubai, United Arab Emirates",,True,True,1893.7,1545.0,0.8816,1900.8,7.1
2022-03-24,FIFA World Cup qualification,2022,Qualification,South Korea,AFC,Iran,home,2,0,W,,,,,,,,,,,,,,"Seoul, South Korea",,False,True,1900.8,1943.5,0.5817,1925.9,25.1
2022-03-29,FIFA World Cup qualification,2022,Qualification,South Korea,AFC,United Arab Emirates,away,0,1,L,,,,,,,,,,,,,,"Dubai, United Arab Emirates",,False,True,1925.9,1615.4,0.7706,1895.1,-30.8
2022-06-02,Friendly,2022,Tournament/Friendly,South Korea,AFC,Brazil,home,1,5,L,,,,,,,,,,,,,,"Seoul, South Korea",,False,True,1895.1,2212.1,0.2228,1886.7,-8.4
2022-06-06,Friendly,2022,Tournament/Friendly,South Korea,AFC,Chile,home,2,0,W,,,,,,,,,,,,,,"Daejeon, South Korea",,False,True,1886.7,1832.9,0.7079,1895.5,8.8
2022-06-10,Friendly,2022,Tournament/Friendly,South Korea,AFC,Paraguay,home,2,2,D,,,,,,,,,,,,,,"Suwon, South Korea",,False,True,1895.5,1781.8,0.7738,1890.0,-5.5
2022-06-14,Friendly,2022,Tournament/Friendly,South Korea,AFC,Egypt,home,4,1,W,,,,,,,,,,,,,,"Seoul, South Korea",,False,True,1890.0,1748.7,0.8005,1897.0,7.0
2022-07-20,EAFF Championship,2022,Tournament/Friendly,South Korea,AFC,China,neutral,3,0,W,,,,,,,,,,,,,,"Toyota, Japan",,True,True,1897.0,1588.6,0.8551,1904.6,7.6
2022-07-24,EAFF Championship,2022,Tournament/Friendly,South Korea,AFC,Hong Kong,neutral,3,0,W,,,,,,,,,,,,,,"Toyota, Japan",,True,True,1904.6,1318.3,0.9669,1906.3,1.7
2022-07-27,EAFF Championship,2022,Tournament/Friendly,South Korea,AFC,Japan,away,0,3,L,,,,,,,,,,,,,,"Toyota, Japan",,False,True,1906.3,1869.2,0.4105,1884.8,-21.6
2022-09-23,Friendly,2022,Tournament/Friendly,South Korea,AFC,Costa Rica,home,2,2,D,,,,,,,,,,,,,,"Goyang, South Korea",,False,True,1884.8,1849.5,0.6854,1881.1,-3.7
2022-09-27,Friendly,2022,Tournament/Friendly,South Korea,AFC,Cameroon,home,1,0,W,,,,,,,,,,,,,,"Seoul, South Korea",,False,True,1881.1,1723.6,0.8149,1884.8,3.7
2022-11-11,Friendly,2022,Tournament/Friendly,South Korea,AFC,Iceland,home,1,0,W,,,,,,,,,,,,,,"Hwaseong, South Korea",,False,True,1884.8,1613.3,0.8946,1886.9,2.1
2022-11-24,FIFA World Cup,2022,Tournament/Friendly,South Korea,AFC,Uruguay,neutral,0,0,D,,,,,,,,,,,,,,"Al Rayyan, Qatar",,True,True,1886.9,2004.5,0.3369,1896.7,9.8
2022-11-28,FIFA World Cup,2022,Tournament/Friendly,South Korea,AFC,Ghana,neutral,2,3,L,,,,,,,,,,,,,,"Al Rayyan, Qatar",,True,True,1896.7,1672.0,0.7847,1849.6,-47.1
2022-12-02,FIFA World Cup,2022,Tournament/Friendly,South Korea,AFC,Portugal,neutral,2,1,W,,,,,,,,,,,,,,"Al Rayyan, Qatar",,True,True,1849.6,2095.4,0.1954,1897.8,48.3
2022-12-05,FIFA World Cup,2022,Tournament/Friendly,South Korea,AFC,Brazil,neutral,1,4,L,,,,,,,,,,,,,,"Doha, Qatar",,True,True,1897.8,2196.9,0.1517,1881.9,-15.9
2023-03-24,Friendly,2023,Tournament/Friendly,South Korea,AFC,Colombia,home,2,2,D,,,,,,,,,,,,,,"Ulsan, South Korea",,False,True,1881.9,1985.5,0.4948,1882.0,0.1
2023-03-28,Friendly,2023,Tournament/Friendly,South Korea,AFC,Uruguay,home,1,2,L,,,,,,,,,,,,,,"Seoul, South Korea",,False,True,1882.0,1978.3,0.5054,1871.9,-10.1
2023-06-16,Friendly,2023,Tournament/Friendly,South Korea,AFC,Peru,home,0,1,L,,,,,,,,,,,,,,"Busan, South Korea",,False,True,1871.9,1917.3,0.578,1860.4,-11.6
2023-06-20,Friendly,2023,Tournament/Friendly,South Korea,AFC,El Salvador,home,1,1,D,,,,,,,,,,,,,,"Daejeon, South Korea",,False,True,1860.4,1584.2,0.8971,1852.4,-7.9
2023-09-07,Friendly,2023,Tournament/Friendly,South Korea,AFC,Wales,away,0,0,D,,,,,,,,,,,,,,"Cardiff, Wales",,False,True,1852.4,1714.2,0.5548,1851.3,-1.1
2023-09-12,Friendly,2023,Tournament/Friendly,South Korea,AFC,Saudi Arabia,neutral,1,0,W,,,,,,,,,,,,,,"Newcastle, England",,True,True,1851.3,1676.1,0.7328,1856.7,5.3
2023-10-13,Friendly,2023,Tournament/Friendly,South Korea,AFC,Tunisia,home,4,0,W,,,,,,,,,,,,,,"Seoul, South Korea",,False,True,1856.7,1839.8,0.6622,1869.3,12.7
2023-10-17,Friendly,2023,Tournament/Friendly,South Korea,AFC,Vietnam,home,6,0,W,,,,,,,,,,,,,,"Suwon, South Korea",,False,True,1869.3,1538.9,0.9226,1872.6,3.3
2023-11-16,FIFA World Cup qualification,2023,Qualification,South Korea,AFC,Singapore,home,5,0,W,,,,,,,,,,,,,,"Seoul, South Korea",,False,True,1872.6,1308.6,0.9786,1874.3,1.7
2023-11-21,FIFA World Cup qualification,2023,Qualification,South Korea,AFC,China,away,3,0,W,,,,,,,,,,,,,,"Shenzhen, China",,False,True,1874.3,1611.8,0.7182,1894.1,19.7
2024-01-06,Friendly,2024,Tournament/Friendly,South Korea,AFC,Iraq,neutral,1,0,W,,,,,,,,,,,,,,"Abu Dhabi, United Arab Emirates",,True,True,1894.1,1732.5,0.7171,1899.7,5.7
2024-01-15,AFC Asian Cup,2024,Tournament/Friendly,South Korea,AFC,Bahrain,neutral,3,1,W,,,,,,,,,,,,,,"Doha, Qatar",,True,True,1899.7,1548.4,0.8831,1908.5,8.8
2024-01-20,AFC Asian Cup,2024,Tournament/Friendly,South Korea,AFC,Jordan,neutral,2,2,D,,,,,,,,,,,,,,"Doha, Qatar",,True,True,1908.5,1672.6,0.7955,1893.7,-14.8
2024-01-25,AFC Asian Cup,2024,Tournament/Friendly,South Korea,AFC,Malaysia,neutral,3,3,D,,,,,,,,,,,,,,"Al Wakrah, Qatar",,True,True,1893.7,1446.0,0.9294,1872.2,-21.5
2024-01-30,AFC Asian Cup,2024,Tournament/Friendly,South Korea,AFC,Saudi Arabia,neutral,1,1,D,,,,,,,,,,,,,,"Al Rayyan, Qatar",,True,True,1872.2,1723.0,0.7025,1862.1,-10.1
2024-02-02,AFC Asian Cup,2024,Tournament/Friendly,South Korea,AFC,Australia,neutral,2,1,W,,,,,,,,,,,,,,"Al Wakrah, Qatar",,True,True,1862.1,1896.0,0.4514,1889.6,27.4
2024-02-06,AFC Asian Cup,2024,Tournament/Friendly,South Korea,AFC,Jordan,neutral,0,2,L,,,,,,,,,,,,,,"Al Rayyan, Qatar",,True,True,1889.6,1701.8,0.7466,1833.6,-56.0
2024-03-21,FIFA World Cup qualification,2024,Qualification,South Korea,AFC,Thailand,home,1,1,D,,,,,,,,,,,,,,"Seoul, South Korea",,False,True,1833.6,1551.4,0.9002,1817.6,-16.0
2024-03-26,FIFA World Cup qualification,2024,Qualification,South Korea,AFC,Thailand,away,3,0,W,,,,,,,,,,,,,,"Bangkok, Thailand",,False,True,1817.6,1567.4,0.7036,1838.3,20.8
2024-06-06,FIFA World Cup qualification,2024,Qualification,South Korea,AFC,Singapore,away,7,0,W,,,,,,,,,,,,,,"Kallang, Singapore",,False,True,1838.3,1284.7,0.9316,1844.5,6.2
2024-06-11,FIFA World Cup qualification,2024,Qualification,South Korea,AFC,China,home,1,0,W,,,,,,,,,,,,,,"Seoul, South Korea",,False,True,1844.5,1542.1,0.9102,1848.1,3.6
2024-09-05,FIFA World Cup qualification,2024,Qualification,South Korea,AFC,Palestine,home,0,0,D,,,,,,,,,,,,,,"Seoul, South Korea",,False,True,1848.1,1540.0,0.9128,1831.5,-16.5
2024-09-10,FIFA World Cup qualification,2024,Qualification,South Korea,AFC,Oman,away,3,1,W,,,,,,,,,,,,,,"Muscat, Oman",,False,True,1831.5,1644.8,0.6223,1854.2,22.7
2024-10-10,FIFA World Cup qualification,2024,Qualification,South Korea,AFC,Jordan,away,2,0,W,,,,,,,,,,,,,,"Amman, Jordan",,False,True,1854.2,1759.6,0.4923,1884.7,30.5
2024-10-15,FIFA World Cup qualification,2024,Qualification,South Korea,AFC,Iraq,home,3,2,W,,,,,,,,,,,,,,"Yongin, South Korea",,False,True,1884.7,1782.1,0.7624,1894.2,9.5
2024-11-14,FIFA World Cup qualification,2024,Qualification,South Korea,AFC,Kuwait,away,3,1,W,,,,,,,,,,,,,,"Kuwait City, Kuwait",,False,True,1894.2,1458.1,0.8738,1901.7,7.6
2024-11-19,FIFA World Cup qualification,2024,Qualification,South Korea,AFC,Palestine,neutral,1,1,D,,,,,,,,,,,,,,"Amman, Jordan",,True,True,1901.7,1521.4,0.8993,1885.8,-16.0
2025-03-20,FIFA World Cup qualification,2025,Qualification,South Korea,AFC,Oman,home,1,1,D,,,,,,,,,,,,,,"Goyang, South Korea",,False,True,1885.8,1617.7,0.8927,1870.1,-15.7
2025-03-25,FIFA World Cup qualification,2025,Qualification,South Korea,AFC,Jordan,home,1,1,D,,,,,,,,,,,,,,"Suwon, South Korea",,False,True,1870.1,1747.3,0.7828,1858.7,-11.3
2025-06-05,FIFA World Cup qualification,2025,Qualification,South Korea,AFC,Iraq,away,2,0,W,,,,,,,,,,,,,,"Basra, Iraq",,False,True,1858.7,1677.3,0.6151,1881.8,23.1
2025-06-10,FIFA World Cup qualification,2025,Qualification,South Korea,AFC,Kuwait,home,4,0,W,,,,,,,,,,,,,,"Seoul, South Korea",,False,True,1881.8,1439.3,0.9578,1885.0,3.2
2025-09-06,Friendly,2025,Tournament/Friendly,South Korea,AFC,USA,away,2,0,W,,,,,,,,,,,,,,"Harrison, United States",,False,True,1885.0,1808.3,0.4665,1901.0,16.0
2025-09-09,Friendly,2025,Tournament/Friendly,South Korea,AFC,Mexico,neutral,2,2,D,,,,,,,,,,,,,,"Nashville, United States",,True,True,1901.0,1974.4,0.396,1903.1,2.1
2025-10-10,Friendly,2025,Tournament/Friendly,South Korea,AFC,Brazil,home,0,5,L,,,,,,,,,,,,,,"Seoul, South Korea",,False,True,1903.1,2049.1,0.4342,1885.7,-17.4
2025-10-14,Friendly,2025,Tournament/Friendly,South Korea,AFC,Paraguay,home,2,0,W,,,,,,,,,,,,,,"Seoul, South Korea",,False,True,1885.7,1923.0,0.5893,1898.0,12.3
2025-11-14,Friendly,2025,Tournament/Friendly,South Korea,AFC,Bolivia,home,2,0,W,,,,,,,,,,,,,,"Daejeon, South Korea",,False,True,1898.0,1768.9,0.789,1904.4,6.3
2025-11-18,Friendly,2025,Tournament/Friendly,South Korea,AFC,Ghana,home,1,0,W,,,,,,,,,,,,,,"Seoul, South Korea",,False,True,1904.4,1629.5,0.8964,1906.4,2.1
2026-03-28,Friendly,2026,Tournament/Friendly,South Korea,AFC,Ivory Coast,neutral,0,4,L,,,,,,,,,,,,,,"Milton Keynes, England",,True,True,1906.4,1757.6,0.702,1880.1,-26.3
2026-03-31,Friendly,2026,Tournament/Friendly,South Korea,AFC,Austria,away,0,1,L,,,,,,,,,,,,,,"Vienna, Austria",,False,True,1880.1,1875.7,0.3658,1872.8,-7.3
2026-05-30,Friendly,2026,Tournament/Friendly,South Korea,AFC,Trinidad and Tobago,neutral,5,0,W,,,,,,,,,,,,,,"Provo, United States",,True,True,1872.8,1550.8,0.8645,1878.2,5.4
2026-06-03,Friendly,2026,Tournament/Friendly,South Korea,AFC,El Salvador,neutral,1,0,W,,,,,,,,,,,,,,"Provo, United States",,True,True,1878.2,1487.3,0.9047,1880.1,1.9
2022-03-26,Friendly,2022,Tournament/Friendly,Spain,UEFA,Albania,home,2,1,W,,,,,,,,,,,,,,"Barcelona, Spain",,False,True,2082.2,1628.8,0.9603,2083.0,0.8
2022-03-29,Friendly,2022,Tournament/Friendly,Spain,UEFA,Iceland,home,5,0,W,,,,,,,,,,,,,,"A Coruña, Spain",,False,True,2083.0,1599.1,0.9665,2084.4,1.3
2022-06-02,UEFA Nations League,2022,Tournament/Friendly,Spain,UEFA,Portugal,home,1,1,D,,,,,,,,,,,,,,"Seville, Spain",,False,True,2084.4,2029.0,0.7098,2076.0,-8.4
2022-06-05,UEFA Nations League,2022,Tournament/Friendly,Spain,UEFA,Czech Republic,away,2,2,D,,,,,,,,,,,,,,"Prague, Czech Republic",,False,True,2076.0,1886.3,0.6262,2070.9,-5.0
2022-06-09,UEFA Nations League,2022,Tournament/Friendly,Spain,UEFA,Switzerland,away,1,0,W,,,,,,,,,,,,,,"Geneva, Switzerland",,False,True,2070.9,1943.6,0.5393,2089.4,18.4
2022-06-12,UEFA Nations League,2022,Tournament/Friendly,Spain,UEFA,Czech Republic,home,2,0,W,,,,,,,,,,,,,,"Málaga, Spain",,False,True,2089.4,1880.7,0.8553,2098.0,8.7
2022-09-24,UEFA Nations League,2022,Tournament/Friendly,Spain,UEFA,Switzerland,home,1,2,L,,,,,,,,,,,,,,"Zaragoza, Spain",,False,True,2098.0,1947.6,0.8087,2065.7,-32.3
2022-09-27,UEFA Nations League,2022,Tournament/Friendly,Spain,UEFA,Portugal,away,1,0,W,,,,,,,,,,,,,,"Braga, Portugal",,False,True,2065.7,2075.4,0.3471,2091.8,26.1
2022-11-17,Friendly,2022,Tournament/Friendly,Spain,UEFA,Jordan,away,3,1,W,,,,,,,,,,,,,,"Amman, Jordan",,False,True,2091.8,1705.1,0.839,2096.6,4.8
2022-11-23,FIFA World Cup,2022,Tournament/Friendly,Spain,UEFA,Costa Rica,neutral,7,0,W,,,,,,,,,,,,,,"Doha, Qatar",,True,True,2096.6,1865.3,0.7911,2124.8,28.2
2022-11-27,FIFA World Cup,2022,Tournament/Friendly,Spain,UEFA,Germany,neutral,1,1,D,,,,,,,,,,,,,,"Al Khor, Qatar",,True,True,2124.8,1973.6,0.7048,2112.6,-12.3
